Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Cited by,DOI,Link,Document Type
Zhaowen Zheng; Yuqiao Huang; Dihu Chen,Zhaowen Zheng; Yuqiao Huang; Dihu Chen,,A lightweight distillation recurrent convolution network on FPGA for real-time video super-resolution,2024,Multimedia Systems,,,,,,,10.1007/s00530-024-01528-0,https://link.springer.com/article/10.1007/s00530-024-01528-0,Journal Article
Joan Hérisson; Thomas Duigou; Melchior du Lac; Kenza Bazi-Kabbaj; Mahnaz Sabeti Azad; Gizem Buldum; Olivier Telle; Yorgo El Moubayed; Pablo Carbonell; Neil Swainston; Valentin Zulkower; Manish Kushwaha; Geoff S. Baldwin; Jean-Loup Faulon,Joan Hérisson; Thomas Duigou; Melchior du Lac; Kenza Bazi-Kabbaj; Mahnaz Sabeti Azad; Gizem Buldum; Olivier Telle; Yorgo El Moubayed; Pablo Carbonell; Neil Swainston; Valentin Zulkower; Manish Kushwaha; Geoff S. Baldwin; Jean-Loup Faulon,,The automated Galaxy-SynBioCAD pipeline for synthetic biology design and engineering,2022,Nature Communications,,,,,,,10.1038/s41467-022-32661-x,https://link.springer.com/article/10.1038/s41467-022-32661-x,Journal Article
Yaojun Liu; Ping Wang; Jingjing Liu; Chuanyang Liu,Yaojun Liu; Ping Wang; Jingjing Liu; Chuanyang Liu,,Automatic acquisition method of tomographic netlist of circuit board in view of deep learning,2023,The International Journal of Advanced Manufacturing Technology,,,,,,,10.1007/s00170-023-10850-2,https://link.springer.com/article/10.1007/s00170-023-10850-2,Journal Article
Cheong Zheng Quan; Ab Al-Hadi Ab Rahman; Mohd Shahrizal Rusli,Cheong Zheng Quan; Ab Al-Hadi Ab Rahman; Mohd Shahrizal Rusli,,A Novel Approach in Estimating Wirelength in VLSI Placement Using Machine Learning,2024,"International Conference on Signal, Machines, Automation, and Algorithm",,,,,,,10.1007/978-981-97-6352-8_3,https://link.springer.com/chapter/10.1007/978-981-97-6352-8_3,Conference Paper
Maryam Abbasi; Filipe Cardoso; José Silva; Pedro Martins,Maryam Abbasi; Filipe Cardoso; José Silva; Pedro Martins,,Scalable and Energy-Efficient Deep Learning for Distributed AIoT Applications Using Modular Cognitive IoT Hardware,2023,"New Trends in Disruptive Technologies, Tech Ethics and Artificial Intelligence",,,,,,,10.1007/978-3-031-38344-1_9,https://link.springer.com/chapter/10.1007/978-3-031-38344-1_9,Conference Paper
Amit Mondal; Tuhina Samanta,Amit Mondal; Tuhina Samanta,,Artificial Neural Network Based Prediction Model for IR Drop Measurement in a VLSI Power Delivery Network,2025,Journal of Electronic Testing,,,,,,,10.1007/s10836-025-06174-6,https://link.springer.com/article/10.1007/s10836-025-06174-6,Journal Article
Himanshu Sahu; Hari Prabhat Gupta; Vishnu Vardhan Puvvada; Rahul Mishra,Himanshu Sahu; Hari Prabhat Gupta; Vishnu Vardhan Puvvada; Rahul Mishra,,"DevQCC: <Emphasis Type=""Underline"">Dev</Emphasis>ice-Aware <Emphasis Type=""Underline"">Q</Emphasis>uantum <Emphasis Type=""Underline"">C</Emphasis>ircuit <Emphasis Type=""Underline"">C</Emphasis>utting framework with applications in quantum machine learning",2025,Quantum Machine Intelligence,,,,,,,10.1007/s42484-025-00313-0,https://link.springer.com/article/10.1007/s42484-025-00313-0,Journal Article
Zhenjie Yao; Li Ding; He Zhang; Huiqiang Li; Lan Chen; Zhiqiang Li,Zhenjie Yao; Li Ding; He Zhang; Huiqiang Li; Lan Chen; Zhiqiang Li,,Deep reinforcement learning for job scheduling on load-aware heterogeneous cluster,2025,Journal of Big Data,,,,,,,10.1186/s40537-025-01325-0,https://link.springer.com/article/10.1186/s40537-025-01325-0,Journal Article
Aaron R. Young; Narasinga Rao Miniskar; Frank Liu; Willem Blokland; Jeffrey S. Vetter,Aaron R. Young; Narasinga Rao Miniskar; Frank Liu; Willem Blokland; Jeffrey S. Vetter,,Adrastea: An Efficient FPGA Design Environment for Heterogeneous Scientific Computing and Machine Learning,2022,"Accelerating Science and Engineering Discoveries Through Integrated Research Infrastructure for Experiment, Big Data, Modeling and Simulation",,,,,,,10.1007/978-3-031-23606-8_14,https://link.springer.com/chapter/10.1007/978-3-031-23606-8_14,Conference Paper
Yousef Farhaoui; Ahmad El Allaoui,Yousef Farhaoui; Ahmad El Allaoui,,Bar Code Detection for AI-Driven EDA and Big Data Analytics,2024,"Artificial Intelligence, Big Data, IOT and Block Chain in Healthcare: From Concepts to Applications",,,,,,,10.1007/978-3-031-65018-5_45,https://link.springer.com/chapter/10.1007/978-3-031-65018-5_45,Conference Paper
Pawan SharmaS. Gurunarayanan; Anupama Karuppiah,Pawan SharmaS. Gurunarayanan; Anupama Karuppiah,,A Review of Deep Learning Techniques of Chest X-ray Analysis for Thoracic Disorders,2023,Proceedings of Eighth International Congress on Information and Communication Technology,,,,,,,10.1007/978-981-99-3091-3_42,https://link.springer.com/chapter/10.1007/978-981-99-3091-3_42,Conference Paper
Minrui Yan; Ruiqi Dong; Qing-Long Han; Zehang Deng; Wanlun Ma; Xiaogang Zhu; Wei Zhou; Sheng Wen; Yang Xiang,Minrui Yan; Ruiqi Dong; Qing-Long Han; Zehang Deng; Wanlun Ma; Xiaogang Zhu; Wei Zhou; Sheng Wen; Yang Xiang,,Securing the low-altitude economy: a survey,2026,Science China Information Sciences,,,,,,,10.1007/s11432-025-4811-2,https://link.springer.com/article/10.1007/s11432-025-4811-2,Journal Article
Jianhao Cao; Hao Cai; Ning Xu,Jianhao Cao; Hao Cai; Ning Xu,,PCB routing on unstructured meshes with conflict-based search,2025,The Journal of Supercomputing,,,,,,,10.1007/s11227-025-07569-0,https://link.springer.com/article/10.1007/s11227-025-07569-0,Journal Article
Naima El-Amarty; Chaimae Chekira; Hakim El Fadili; Saad Dosse Bennani,Naima El-Amarty; Chaimae Chekira; Hakim El Fadili; Saad Dosse Bennani,,Solar Energy Forecasting Using TinyML Techniques: A Comprehensive Survey,2025,Proceedings of the 4th International Conference on Advances in Communication Technology and Computer Engineering (ICACTCE’24),,,,,,,10.1007/978-3-031-94623-3_33,https://link.springer.com/chapter/10.1007/978-3-031-94623-3_33,Conference Paper
Dinah Ann Varughese; Sriadibhatla Sridevi,Dinah Ann Varughese; Sriadibhatla Sridevi,,Optimization Strategies and Algorithms for Accelerating CNN on FPGA: A Comprehensive Review,2025,Archives of Computational Methods in Engineering,,,,,,,10.1007/s11831-025-10348-y,https://link.springer.com/article/10.1007/s11831-025-10348-y,Journal Article
Harish Babu Gade; Venkata Krishna OduguR Anirudh ReddyP. RamakrishnaS. Pothalaiah,Harish Babu Gade; Venkata Krishna OduguR Anirudh ReddyP. RamakrishnaS. Pothalaiah,,Design of an optimized parallel hardware architecture for efficient image haze removal,2026,Multimedia Tools and Applications,,,,,,,10.1007/s11042-026-21206-9,https://link.springer.com/article/10.1007/s11042-026-21206-9,Journal Article
Richard Thomas Blakey; Abdulrahman Altahhan,Richard Thomas Blakey; Abdulrahman Altahhan,,Optimizing and Benchmarking a Multi-task Transformer Model for Netlist Generation of Electrical Passive Components,2026,Neural Information Processing,,,,,,,10.1007/978-981-95-4367-0_37,https://link.springer.com/chapter/10.1007/978-981-95-4367-0_37,Conference Paper
R. Sivaraman; Srinidhi MageshS. Amruthavarshini; Manuj AggarwalD. MuralidharanR. MuthaiahV. S. Shankar Sriram,R. Sivaraman; Srinidhi MageshS. Amruthavarshini; Manuj AggarwalD. MuralidharanR. MuthaiahV. S. Shankar Sriram,,Security in sequence: NIST-adherent design of a hybrid random number generator with SRAM-based PUF,2025,Analog Integrated Circuits and Signal Processing,,,,,,,10.1007/s10470-025-02352-w,https://link.springer.com/article/10.1007/s10470-025-02352-w,Journal Article
Shengyu Fan; Xianglong Deng; Xulong Tang; Weizhi Xu; Mingzhe Zhang,Shengyu Fan; Xianglong Deng; Xulong Tang; Weizhi Xu; Mingzhe Zhang,,Understanding and boosting fully homomorphic encryption applications on GPU,2026,Cybersecurity,,,,,,,10.1186/s42400-025-00482-2,https://link.springer.com/article/10.1186/s42400-025-00482-2,Journal Article
Hanaa Salem Marie; Moatasem M. Draz; Waleed Abd Elkhalik; Mostafa Elbaz,Hanaa Salem Marie; Moatasem M. Draz; Waleed Abd Elkhalik; Mostafa Elbaz,,Identity-preserving latent diffusion for enhanced protein localization: a novel lymphocyte-inspired approach,2026,Neural Computing and Applications,,,,,,,10.1007/s00521-025-11723-3,https://link.springer.com/article/10.1007/s00521-025-11723-3,Journal Article
Pinghui Mo; Yujia Zhang; Zhuoying Zhao; Hanhan Sun; Junhua Li; Dawei Guan; Xi Ding; Xin Zhang; Bo Chen; Mengchao Shi; Duo Zhang; Denghui Lu; Yinan Wang; Jianxing Huang; Fei Liu; Xinyu Li; Mohan Chen; Jun Cheng; Bin Liang; Weinan EJiayu Dai; Linfeng Zhang; Han Wang; Jie Liu,Pinghui Mo; Yujia Zhang; Zhuoying Zhao; Hanhan Sun; Junhua Li; Dawei Guan; Xi Ding; Xin Zhang; Bo Chen; Mengchao Shi; Duo Zhang; Denghui Lu; Yinan Wang; Jianxing Huang; Fei Liu; Xinyu Li; Mohan Chen; Jun Cheng; Bin Liang; Weinan EJiayu Dai; Linfeng Zhang; Han Wang; Jie Liu,,High-speed and low-power molecular dynamics processing unit (MDPU) with ab initio accuracy,2024,npj Computational Materials,,,,,,,10.1038/s41524-024-01422-3,https://link.springer.com/article/10.1038/s41524-024-01422-3,Journal Article
M. SaibodalovM. DashievI. KarandashevN. ZheludkovE. Kocheva,M. SaibodalovM. DashievI. KarandashevN. ZheludkovE. Kocheva,,Neural Networks-Based Routing Congestion Prediction Using Initial Layout Parameters,2025,Optical Memory and Neural Networks,,,,,,,10.3103/S1060992X25601538,https://link.springer.com/article/10.3103/S1060992X25601538,Journal Article
Nicholas J. Pritchard; Andreas Wicenec; Mohammed Bennamoun; Richard Dodson,Nicholas J. Pritchard; Andreas Wicenec; Mohammed Bennamoun; Richard Dodson,,Spiking neural networks for radio frequency interference detection in radio astronomy,2025,Communications Physics,,,,,,,10.1038/s42005-025-02420-7,https://link.springer.com/article/10.1038/s42005-025-02420-7,Journal Article
Zeran Wang; Yuan Chen; Yuhao Gu; Jian Liu; Xudong Zhu; Mianwang He,Zeran Wang; Yuan Chen; Yuhao Gu; Jian Liu; Xudong Zhu; Mianwang He,,The evolution of object detection from CNNs to transformers and multi-modal fusion,2026,Scientific Reports,,,,,,,10.1038/s41598-026-37052-6,https://link.springer.com/article/10.1038/s41598-026-37052-6,Journal Article
Tingyi Yu; Junya Tang; Qingyun Yu; Li Li; Ying Liu; Raul Poler,Tingyi Yu; Junya Tang; Qingyun Yu; Li Li; Ying Liu; Raul Poler,,Large language models for PHM: a review of optimization techniques and applications,2025,Autonomous Intelligent Systems,,,,,,,10.1007/s43684-025-00100-5,https://link.springer.com/article/10.1007/s43684-025-00100-5,Journal Article
Avra Ghosh; Sumanta Bhowmic; Sheli Sinha Chaudhuri,Avra Ghosh; Sumanta Bhowmic; Sheli Sinha Chaudhuri,,Real-Time Image Dehazing via a Novel Parallel Architecture: An Empirical Comparison of Hardware Platforms,2025,"Signal, Image and Video Processing",,,,,,,10.1007/s11760-025-04217-1,https://link.springer.com/article/10.1007/s11760-025-04217-1,Journal Article
Le Yang; Zizhi Wu; Longfei Wang; Jun Peng; Qiangqiang Zhou,Le Yang; Zizhi Wu; Longfei Wang; Jun Peng; Qiangqiang Zhou,,Three-dimensional morphological reconstruction of potato leaf from a single image,2025,Journal of King Saud University Computer and Information Sciences,,,,,,,10.1007/s44443-025-00244-7,https://link.springer.com/article/10.1007/s44443-025-00244-7,Journal Article
Sheng Wang; Xiaobin Song; Xiaopan Song; Yang Gu; Zhuangzhuang Cong; Yi Shen; Linwei Yu,Sheng Wang; Xiaobin Song; Xiaopan Song; Yang Gu; Zhuangzhuang Cong; Yi Shen; Linwei Yu,,Non-Invasive Brain-Computer Interfaces: Converging Frontiers in Neural Signal Decoding and Flexible Bioelectronics Integration,2026,Nano-Micro Letters,,,,,,,10.1007/s40820-025-02042-2,https://link.springer.com/article/10.1007/s40820-025-02042-2,Journal Article
Veena S. ChakravarthiS. Sowndarya; Shubham Raj,Veena S. ChakravarthiS. Sowndarya; Shubham Raj,,VLSI Design Flow Using Vinyas Design Bot,2022,ICT Analysis and Applications,,,,,,,10.1007/978-981-16-5655-2_36,https://link.springer.com/chapter/10.1007/978-981-16-5655-2_36,Conference Paper
Jyotiprakash Mishra; Sanjay K. Sahay; Aman Pathak,Jyotiprakash Mishra; Sanjay K. Sahay; Aman Pathak,,A Hardware Security Review of RISC-V,2026,ICT Systems and Sustainability,,,,,,,10.1007/978-3-032-06665-7_38,https://link.springer.com/chapter/10.1007/978-3-032-06665-7_38,Conference Paper
Seunghoon Lee; Woosung Kang; Marko Bertogna; Hoon Sung Chwa; Jinkyu Lee,Seunghoon Lee; Woosung Kang; Marko Bertogna; Hoon Sung Chwa; Jinkyu Lee,,Timing guarantees for inference of AI models in embedded systems,2025,Real-Time Systems,,,,,,,10.1007/s11241-025-09445-9,https://link.springer.com/article/10.1007/s11241-025-09445-9,Journal Article
Walid El-ShafaiC. GhandourS. El-Rabaie,Walid El-ShafaiC. GhandourS. El-Rabaie,,Advancements in medical image fusion: a comprehensive study on RTVD framework and FPGA deployment challenges,2026,Multimedia Tools and Applications,,,,,,,10.1007/s11042-026-21355-x,https://link.springer.com/article/10.1007/s11042-026-21355-x,Journal Article
Meghana Deshpande; Alok Agarwal; Rupali Kamathe,Meghana Deshpande; Alok Agarwal; Rupali Kamathe,,A Survey on Computer Vision Methods and Approaches for the Detection of Humans in Video Surveillance Systems,2024,Recent Advancements in Artificial Intelligence,,,,,,,10.1007/978-981-97-1111-6_1,https://link.springer.com/chapter/10.1007/978-981-97-1111-6_1,Conference Paper
Seyed Salar Sefati; Mobina Keymasi; Razvan Craciunescu; Sanda Maiduc; Mustafa Bayram; Bahman Arasteh,Seyed Salar Sefati; Mobina Keymasi; Razvan Craciunescu; Sanda Maiduc; Mustafa Bayram; Bahman Arasteh,,Adaptive Resource Scheduling in Multi-Cloud Computing Using Recurrent Neural Forecasting and Memory-Based Metaheuristic Optimization,2025,Journal of Grid Computing,,,,,,,10.1007/s10723-025-09812-7,https://link.springer.com/article/10.1007/s10723-025-09812-7,Journal Article
Sourav Ghosh; Paritosh Pramanik,Sourav Ghosh; Paritosh Pramanik,,Exploring AI Applications and Innovations in Supply Chain Management,2026,"Data Management, Analytics and Innovation",,,,,,,10.1007/978-981-96-6534-1_9,https://link.springer.com/chapter/10.1007/978-981-96-6534-1_9,Conference Paper
Xiaohan Gao; Haoyi Zhang; Siyuan Ye; Mingjie Liu; David Z. Pan; Linxiao Shen; Runsheng Wang; Yibo Lin; Ru Huang,Xiaohan Gao; Haoyi Zhang; Siyuan Ye; Mingjie Liu; David Z. Pan; Linxiao Shen; Runsheng Wang; Yibo Lin; Ru Huang,,Post-layout simulation driven analog circuit sizing,2024,Science China Information Sciences,,,,,,,10.1007/s11432-022-3878-5,https://link.springer.com/article/10.1007/s11432-022-3878-5,Journal Article
Aritra Sarkar,Aritra Sarkar,,Automated quantum software engineering,2024,Automated Software Engineering,,,,,,,10.1007/s10515-024-00436-x,https://link.springer.com/article/10.1007/s10515-024-00436-x,Journal Article
Xinyang Shen; Xiaofei Liao; Long Zheng; Yu Huang; Dan Chen; Hai Jin,Xinyang Shen; Xiaofei Liao; Long Zheng; Yu Huang; Dan Chen; Hai Jin,,ARCHER: a ReRAM-based accelerator for compressed recommendation systems,2023,Frontiers of Computer Science,,,,,,,10.1007/s11704-023-3397-x,https://link.springer.com/article/10.1007/s11704-023-3397-x,Journal Article
Wei Hu; Heyuan Li; Fang Liu; Zhiyv Zhong,Wei Hu; Heyuan Li; Fang Liu; Zhiyv Zhong,,Hardware and Software Co-optimization of Convolutional and Self-attention Combined Model Based on FPGA,2024,Web and Big Data,,,,,,,10.1007/978-981-97-2387-4_22,https://link.springer.com/chapter/10.1007/978-981-97-2387-4_22,Conference Paper
Diba Das; Mehdi Hasan Chowdhury; Aditta Chowdhury; Quazi Delwar Hossain; Ray C. C. Cheung,Diba Das; Mehdi Hasan Chowdhury; Aditta Chowdhury; Quazi Delwar Hossain; Ray C. C. Cheung,,EOG Signal Processor: An SVM-based Multiclass Classifier to Detect Eye Movements,2024,Journal of Signal Processing Systems,,,,,,,10.1007/s11265-024-01936-5,https://link.springer.com/article/10.1007/s11265-024-01936-5,Journal Article
Wei Qu; Wei Lu; Cong Chen; Tao Li; Hao-Dong Chen; Rui-Qi Du; Xin-Yu Ling,Wei Qu; Wei Lu; Cong Chen; Tao Li; Hao-Dong Chen; Rui-Qi Du; Xin-Yu Ling,,AllGuard: A Multimodal Large Language Model for Edge-Deployed Content Security Assessment,2025,Journal of Computer Science and Technology,,,,,,,10.1007/s11390-025-5508-7,https://link.springer.com/article/10.1007/s11390-025-5508-7,Journal Article
Aditi Kumari; Ankita Mondal; Aditi Kumari; Tribeni Prasad Banerjee,Aditi Kumari; Ankita Mondal; Aditi Kumari; Tribeni Prasad Banerjee,,Area Efficient Lightweight Cipher System Implementation for Edge Device,2025,Bio-Inspired Computing,,,,,,,10.1007/978-3-031-78949-6_12,https://link.springer.com/chapter/10.1007/978-3-031-78949-6_12,Conference Paper
R. AafreenR. AbhishekB. Ajithkumar; Arunkumar M. Vaidyanathan; Indrajit V. Barve; Sahana Bhattramakki; Shashank BhatB. S. Girish; Atul GhalameY. Gupta; Harshal G. HayatnagarkarP. A. KaminiA. KarastergiouL. LevinS. MadhaviM. MekhalaM. MickaligerV. Mugundhan; Arun NaiduJ. OppermannB. Arul PandianN. PatraA. Raghunathan; Jayanta Roy; Shiv SethiB. ShawK. SherwinO. SinnenS. K. SinhaK. S. SrivaniB. StappersC. R. Subrahmanya; Thiagaraj PrabuC. VinuthaY. G. Wadadekar; Haomiao WangC. Williams,R. AafreenR. AbhishekB. Ajithkumar; Arunkumar M. Vaidyanathan; Indrajit V. Barve; Sahana Bhattramakki; Shashank BhatB. S. Girish; Atul GhalameY. Gupta; Harshal G. HayatnagarkarP. A. KaminiA. KarastergiouL. LevinS. MadhaviM. MekhalaM. MickaligerV. Mugundhan; Arun NaiduJ. OppermannB. Arul PandianN. PatraA. Raghunathan; Jayanta Roy; Shiv SethiB. ShawK. SherwinO. SinnenS. K. SinhaK. S. SrivaniB. StappersC. R. Subrahmanya; Thiagaraj PrabuC. VinuthaY. G. Wadadekar; Haomiao WangC. Williams,,High-performance computing for SKA transient search: Use of FPGA-based accelerators,2023,Journal of Astrophysics and Astronomy,,,,,,,10.1007/s12036-022-09896-7,https://link.springer.com/article/10.1007/s12036-022-09896-7,Journal Article
Tian Chen; Yu-an Tan; Wenjuan Li; Zhaohui Ci; Ning Shi,Tian Chen; Yu-an Tan; Wenjuan Li; Zhaohui Ci; Ning Shi,,Toward secure program execution in multi-tenant cloud FPGA environments,2025,The Journal of Supercomputing,,,,,,,10.1007/s11227-025-07340-5,https://link.springer.com/article/10.1007/s11227-025-07340-5,Journal Article
Enes Eren Suzgen; Muhammet Emin Sahin; Hasan Ulutas,Enes Eren Suzgen; Muhammet Emin Sahin; Hasan Ulutas,,A novel hybrid medical image encryption scheme based on memristive chaos and DNA-ARX-3DES with Real-Time implementation,2026,Scientific Reports,,,,,,,10.1038/s41598-026-36824-4,https://link.springer.com/article/10.1038/s41598-026-36824-4,Journal Article
Qiuyu Wang; Qi Wen; Zhiqiang Wei; Haiyang Mao; Ruitao Tao; Hao Zhang,Qiuyu Wang; Qi Wen; Zhiqiang Wei; Haiyang Mao; Ruitao Tao; Hao Zhang,,Energy-efficient reconfigurable FPGA accelerator for marine convolutional neural network-long short-term memory applications,2026,Intelligent Marine Technology and Systems,,,,,,,10.1007/s44295-026-00098-3,https://link.springer.com/article/10.1007/s44295-026-00098-3,Journal Article
